Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
27/03/2018,21.26,59.5,0.3(0.51 %),993260,59166000000,1759520,111377616000,59.9,60.1,59.0
26/03/2018,21.16,59.2,0.6(1.02 %),940840,55520000000,20000,1090000000,58.6,59.4,58.6
23/03/2018,20.94,58.6,-1.5(-2.50 %),2833670,166805000000,536852,34519583600,59.0,59.6,58.0
22/03/2018,21.48,60.1,-0.9(-1.48 %),1264760,76797000000,38580,2515416000,61.0,61.4,60.1
21/03/2018,21.8,61.0,-0.3(-0.49 %),999470,61386000000,0,0,61.3,61.8,61.0
20/03/2018,21.91,61.3,0.8(1.32 %),2921440,180317000000,0,0,60.2,62.3,60.0
19/03/2018,21.62,60.5,0.4(0.67 %),1337110,80552000000,0,0,60.2,60.6,59.9
16/03/2018,21.48,60.1,-0.5(-0.83 %),1426890,85783000000,120000,7356000000,60.1,60.8,59.7
15/03/2018,21.66,60.6,-0.2(-0.33 %),1189330,72187000000,0,0,61.0,61.1,60.3
14/03/2018,21.73,60.8,0.7(1.16 %),2070230,124689000000,20000,1286000000,60.1,60.8,59.4
13/03/2018,21.48,60.1,-1.3(-2.12 %),4159670,250097000000,850000,55760000000,61.2,61.2,59.4
12/03/2018,21.94,61.4,-0.2(-0.32 %),1611250,99770000000,30000,1719000000,61.4,62.6,61.4
09/03/2018,22.01,61.6,-0.6(-0.96 %),2068410,128512000000,550000,36575000000,62.7,63.1,61.5
08/03/2018,22.23,62.2,0(0.00 %),1316600,81609000000,500000,33250000000,62.0,62.5,61.3
07/03/2018,22.23,62.2,-1.1(-1.74 %),2000410,124932000000,534000,35940600000,63.5,63.7,61.5
06/03/2018,22.62,63.3,1.8(2.93 %),2577540,161368000000,0,0,62.5,63.3,61.7
05/03/2018,21.98,61.5,0.4(0.65 %),6025340,379673000000,0,0,61.3,64.5,61.3
02/03/2018,21.83,61.1,0.3(0.49 %),1840930,111795000000,0,0,60.5,61.3,60.0
01/03/2018,21.73,60.8,1(1.67 %),2114250,127039000000,200000,12780000000,59.4,61.2,59.1
28/02/2018,21.37,59.8,0(0.00 %),1835710,109461000000,1000000,63900000000,59.2,60.4,59.1
27/02/2018,21.37,59.8,-0.6(-0.99 %),1415610,85075000000,0,0,60.7,60.8,59.5
26/02/2018,21.58,60.4,-0.1(-0.17 %),2467750,150669000000,83000,5370100000,61.0,61.8,60.4
23/02/2018,21.62,60.5,2.1(3.60 %),1607200,95774000000,409147,25530772800,58.5,60.6,58.5
22/02/2018,20.87,58.4,-1(-1.68 %),1433060,84373000000,103430,6567805000,59.3,59.5,58.2
21/02/2018,21.23,59.4,0.4(0.68 %),1574450,93950000000,229071,14290380100,60.1,60.3,59.0
13/02/2018,21.08,59.0,1.9(3.33 %),1448350,84700000000,26580,1592142000,58.2,59.3,57.8
12/02/2018,20.4,57.1,2.1(3.82 %),1166010,65300000000,20000,1100000000,56.3,57.1,54.5
09/02/2018,19.65,55.0,-0.2(-0.36 %),2139970,114751000000,60000,3420000000,52.5,55.0,52.5
08/02/2018,19.73,55.2,-1.4(-2.47 %),1709000,95607000000,0,0,56.0,57.0,55.0
07/02/2018,20.23,56.6,2.4(4.43 %),1872960,106227820000,0,0,57.0,57.3,56.0
06/02/2018,19.37,54.2,-2.9(-5.08 %),5312890,285897000000,771500,47061500000,54.2,56.5,53.2
05/02/2018,20.4,57.1,-3.9(-6.39 %),3754890,223594350000,297020,19365704000,60.1,60.8,57.1
02/02/2018,21.8,61.0,-0.6(-0.97 %),1671290,102294000000,201500,13237900000,61.6,61.8,60.5
01/02/2018,22.01,61.6,-1.3(-2.07 %),2086500,130065000000,38950,2621335000,62.9,63.5,61.6
31/01/2018,22.48,62.9,-1.1(-1.72 %),3988780,257548000000,50000,3420000000,64.8,65.5,62.9
30/01/2018,22.87,64.0,3.7(6.14 %),4719350,290028000000,70000,4185000000,59.8,64.0,59.5
29/01/2018,21.55,60.3,-0.5(-0.82 %),1335440,80908000000,20000,1300000000,60.9,61.9,59.9
26/01/2018,21.73,60.8,-0.3(-0.49 %),1631780,99533000000,0,0,62.0,62.0,60.5
25/01/2018,21.83,61.1,0.2(0.33 %),5368250,331030000000,20000,1302000000,61.5,62.6,60.9
22/01/2018,21.76,60.9,2(3.40 %),2509650,152273000000,0,0,59.5,61.5,59.4
19/01/2018,21.05,58.9,-0.1(-0.17 %),2002690,118773000000,0,0,59.0,59.8,58.9
18/01/2018,21.08,59.0,0(0.00 %),3314290,193188000000,23000,1354700000,58.3,59.0,57.6
17/01/2018,21.08,59.0,-2(-3.28 %),2259230,135734000000,500000,32180000000,61.0,61.1,59.0
16/01/2018,21.8,61.0,0(0.00 %),1512380,92158000000,100000,5700000000,60.9,61.5,60.3
15/01/2018,21.8,61.0,0.8(1.33 %),2296030,139166160000,106432,6854220800,60.1,61.2,59.7
12/01/2018,21.51,60.2,-1.3(-2.11 %),2824950,171988940000,0,0,61.8,62.0,60.2
11/01/2018,21.98,61.5,0(0.00 %),2420150,147937000000,0,0,61.1,61.9,60.7
10/01/2018,21.98,61.5,-0.6(-0.97 %),2610670,161548000000,2500000,165000000000,62.0,63.0,61.1
09/01/2018,22.19,62.1,1.2(1.97 %),4010010,246331000000,300880,17371484000,61.0,62.3,60.3
08/01/2018,21.76,60.9,0.9(1.50 %),2529030,151892000000,0,0,59.6,60.9,59.3
05/01/2018,21.44,60.0,-1(-1.64 %),2851450,172314000000,0,0,61.0,61.1,59.9
04/01/2018,21.8,61.0,1.2(2.01 %),2784800,168357000000,20000,1200000000,60.0,61.0,59.9
03/01/2018,21.37,59.8,0(0.00 %),2829930,169646000000,165000,9735000000,60.5,60.7,59.5
02/01/2018,21.37,59.8,2.7(4.73 %),5022160,295570240000,0,0,57.3,59.8,57.2
29/12/2017,20.4,57.1,-0.1(-0.17 %),1559860,89366000000,0,0,57.2,57.6,57.0
28/12/2017,20.44,57.2,0.5(0.88 %),1916250,109274000000,0,0,56.7,57.6,56.5
27/12/2017,20.26,56.7,-0.4(-0.70 %),1703070,97016000000,1457880,82773804000,57.5,57.5,56.6
26/12/2017,20.4,57.1,-0.5(-0.87 %),1246050,71487000000,0,0,58.0,58.0,57.1
25/12/2017,20.58,57.6,0.5(0.88 %),2393910,138323000000,0,0,57.3,58.1,57.3
22/12/2017,20.4,57.1,0.7(1.24 %),1738070,98749000000,0,0,56.4,57.4,56.2
21/12/2017,20.15,56.4,0.1(0.18 %),1845520,104996000000,0,0,56.8,57.4,56.1
20/12/2017,20.12,56.3,1.1(1.99 %),1960650,110115000000,21549,1271391000,55.2,57.0,55.2
19/12/2017,19.73,55.2,-1.1(-1.95 %),2483570,138352000000,0,0,56.3,56.7,54.9
18/12/2017,20.12,56.3,-0.2(-0.35 %),1793760,101658000000,177059,10694363600,57.0,57.2,56.1
15/12/2017,20.19,56.5,0.6(1.07 %),1611640,90717950000,0,0,56.0,56.8,55.5
14/12/2017,19.98,55.9,1.2(2.19 %),1276430,70572000000,51490,3012165000,54.5,55.9,54.5
13/12/2017,19.55,54.7,1(1.86 %),1625860,88283000000,0,0,54.3,54.8,53.7
12/12/2017,19.19,53.7,0.2(0.37 %),3113980,165778000000,0,0,54.1,54.7,50.8
11/12/2017,19.12,53.5,-2(-3.60 %),2736380,148830000000,0,0,54.5,55.2,53.5
08/12/2017,19.83,55.5,-0.6(-1.07 %),1924190,107159000000,60530,3389680000,56.0,56.5,55.1
07/12/2017,20.05,56.1,-0.7(-1.23 %),1655580,93404000000,20000,1214000000,56.8,57.5,55.8
06/12/2017,20.3,56.8,-0.5(-0.87 %),3522030,199482000000,51490,2744417000,57.0,57.3,56.0
05/12/2017,20.48,57.3,-1.5(-2.55 %),3558740,207258000000,1447320,80379216000,58.8,59.3,57.3
04/12/2017,21.01,58.8,0.4(0.68 %),2204370,129361000000,0,0,58.5,59.1,58.3
01/12/2017,20.87,58.4,0(0.00 %),1829280,106481000000,0,0,58.2,58.6,57.7
30/11/2017,20.87,58.4,-0.9(-1.52 %),3002720,177922000000,1097410,69175794000,59.9,60.0,58.4
29/11/2017,21.19,59.3,1.8(3.13 %),3845300,225838000000,0,0,58.0,59.7,57.4
28/11/2017,20.55,57.5,-0.7(-1.20 %),2292500,132071000000,0,0,58.0,58.2,57.2
27/11/2017,20.8,58.2,0.3(0.52 %),2653980,155996000000,0,0,58.0,59.7,58.0
24/11/2017,20.69,57.9,0.3(0.52 %),2370820,136451000000,0,0,57.5,58.0,57.0
23/11/2017,20.58,57.6,-0.4(-0.69 %),3536130,205225000000,20000,1080000000,58.0,58.8,57.2
22/11/2017,20.73,58.0,0.8(1.40 %),2596350,149135000000,81969,5016502800,57.0,58.0,57.0
21/11/2017,20.44,57.2,-0.7(-1.21 %),3385720,196417000000,0,0,58.2,58.8,57.2
20/11/2017,20.69,57.9,1.2(2.12 %),3802520,217117000000,0,0,56.1,58.0,55.9
17/11/2017,20.26,56.7,-0.3(-0.53 %),3930560,222196000000,874030,53228427000,57.3,57.3,55.9
16/11/2017,20.37,57.0,0.1(0.18 %),3733760,214982000000,3497498,209849880000,57.4,58.7,56.6
15/11/2017,20.33,56.9,3(5.57 %),4665890,259874000000,26960,1552896000,56.9,57.0,54.0
14/11/2017,19.26,53.9,-0.1(-0.19 %),4332100,236284000000,730652,41897164000,54.5,55.5,53.5
13/11/2017,19.3,54.0,1.8(3.45 %),4769280,256644000000,96000,4735600000,52.2,54.8,51.9
10/11/2017,18.65,52.2,-0.4(-0.76 %),1369700,72193000000,0,0,52.5,53.3,52.2
09/11/2017,18.8,52.6,-0.4(-0.75 %),1720600,91076000000,584840,31461456000,53.4,53.5,52.4
08/11/2017,18.94,53.0,1.8(3.52 %),3385930,176398000000,86480,4134420000,51.2,53.0,51.0
07/11/2017,18.3,51.2,-0.2(-0.39 %),1141790,58546000000,125000,6138000000,51.5,51.5,50.9
06/11/2017,18.37,51.4,0.4(0.78 %),1608490,82571000000,1705054,82787047150,51.4,51.8,50.9
03/11/2017,18.22,51.0,0.5(0.99 %),1200390,60272000000,66480,3502200000,50.0,51.0,49.4
02/11/2017,18.05,50.5,-0.3(-0.59 %),1244900,63213000000,105000,5565000000,50.9,51.4,49.8
01/11/2017,18.15,50.8,0.4(0.79 %),907980,46109000000,86750,4422375000,50.5,51.0,50.4
31/10/2017,18.01,50.4,0.4(0.80 %),1618160,81938000000,1980200,93472975000,50.0,51.4,49.6
30/10/2017,17.87,50.0,-0.2(-0.40 %),1707190,85887000000,50000,2335000000,50.2,50.8,49.9
27/10/2017,17.94,50.2,0.6(1.21 %),734980,36452000000,0,0,49.4,50.2,49.15
26/10/2017,17.72,49.6,-0.1(-0.20 %),1089860,53817000000,0,0,49.8,49.9,49.0
25/10/2017,17.76,49.7,0.4(0.81 %),768500,38100000000,0,0,49.5,49.8,49.3
24/10/2017,17.62,49.3,0(0.00 %),879390,43446000000,150000,7905000000,49.3,49.8,49.15
23/10/2017,17.62,49.3,-1(-1.99 %),1116150,55537000000,0,0,49.3,50.3,49.3
20/10/2017,17.97,50.3,-0.3(-0.59 %),767080,38602000000,0,0,50.3,50.7,50.0
19/10/2017,18.08,50.6,0.1(0.20 %),977340,49372000000,20000,1080000000,50.5,51.2,50.1
18/10/2017,18.05,50.5,-1(-1.94 %),1237160,63305000000,0,0,51.4,51.9,50.5
17/10/2017,18.4,51.5,0.1(0.19 %),861260,44180000000,0,0,51.5,51.5,50.9
16/10/2017,18.37,51.4,0.2(0.39 %),1249640,64383000000,87000,4698000000,51.0,52.0,50.9
13/10/2017,18.3,51.2,0.2(0.39 %),1078760,54901000000,0,0,51.2,51.3,50.6
12/10/2017,18.22,51.0,1.1(2.20 %),2004500,101980000000,0,0,50.0,51.4,50.0
11/10/2017,17.83,49.9,0.6(1.22 %),2540980,127198000000,411593,20464630550,49.4,50.5,49.3
10/10/2017,17.62,49.3,0.5(1.02 %),1234640,60506000000,0,0,48.75,49.3,48.75
09/10/2017,17.44,48.8,0.05(0.10 %),585830,28542000000,0,0,49.0,49.0,48.6
06/10/2017,17.42,48.75,0.45(0.93 %),569960,27688000000,0,0,48.3,48.8,48.3
05/10/2017,17.26,48.3,0.25(0.52 %),658270,31791000000,20000,1028000000,48.4,48.95,48.0
04/10/2017,17.17,48.05,0.2(0.42 %),518400,24873000000,0,0,47.9,48.2,47.8
03/10/2017,17.1,47.85,-0.35(-0.73 %),1087970,52130000000,0,0,48.2,48.2,47.65
02/10/2017,17.22,48.2,-0.55(-1.13 %),911190,44175000000,8243719,373852656650,48.75,48.95,48.05
29/09/2017,17.42,48.75,-0.2(-0.41 %),395560,19298000000,0,0,48.9,49.0,48.6
28/09/2017,17.49,48.95,-0.05(-0.10 %),774370,37846000000,0,0,49.0,49.25,48.4
27/09/2017,17.51,49.0,0(0.00 %),868830,42649000000,0,0,49.0,49.4,48.7
26/09/2017,17.51,49.0,0.15(0.31 %),878850,42765000000,0,0,48.85,49.0,48.5
25/09/2017,17.46,48.85,-0.6(-1.21 %),745050,36684000000,0,0,49.75,49.75,48.85
22/09/2017,17.67,49.45,0.05(0.10 %),1394280,69349000000,199974,10558627200,49.6,49.95,49.4
21/09/2017,17.65,49.4,0.75(1.54 %),2667670,131259000000,85290,4435080000,48.9,49.6,48.75
20/09/2017,17.39,48.65,0.25(0.52 %),631410,30653000000,0,0,48.65,48.75,48.35
19/09/2017,17.3,48.4,0.05(0.10 %),869330,42241000000,0,0,48.5,48.85,48.4
18/09/2017,17.28,48.35,0.15(0.31 %),803430,38744000000,0,0,48.35,48.4,48.0
15/09/2017,17.22,48.2,-0.15(-0.31 %),794420,38252000000,0,0,48.3,48.5,48.0
14/09/2017,17.28,48.35,-0.4(-0.82 %),857090,41712000000,23000,1198300000,49.0,49.0,48.35
13/09/2017,17.42,48.75,0.65(1.35 %),1944610,94771000000,0,0,48.3,49.4,48.3
12/09/2017,17.19,48.1,0.75(1.58 %),853680,40830000000,0,0,47.5,48.1,47.4
11/09/2017,16.92,47.35,-0.35(-0.73 %),843320,40201000000,30000,1530000000,47.7,48.2,47.3
08/09/2017,17.05,47.7,-0.2(-0.42 %),478140,22861000000,81650,3960025000,48.0,48.0,47.7
07/09/2017,17.12,47.9,-0.3(-0.62 %),479950,23040000000,20000,980000000,48.0,48.3,47.9
06/09/2017,17.22,48.2,-0.3(-0.62 %),510590,24558000000,0,0,48.45,48.45,47.8
05/09/2017,17.33,48.5,-0.1(-0.21 %),447330,21677000000,0,0,48.6,48.6,48.25
01/09/2017,17.37,48.6,0.1(0.21 %),268680,13023000000,0,0,48.6,48.65,48.3
31/08/2017,17.33,48.5,0.7(1.46 %),1115030,53961000000,0,0,47.8,48.8,47.8
30/08/2017,17.08,47.8,0.05(0.10 %),322140,15381000000,0,0,47.65,47.9,47.55
29/08/2017,17.06,47.75,0.15(0.32 %),828090,39555000000,0,0,47.5,48.1,47.45
28/08/2017,17.01,47.6,0.1(0.21 %),569140,27033000000,62950,3166385000,47.3,47.6,47.25
25/08/2017,16.97,47.5,-0.2(-0.42 %),374570,17854000000,0,0,47.8,47.85,47.5
24/08/2017,17.05,47.7,0.5(1.06 %),433820,20638000000,20000,1010000000,47.4,47.8,47.2
23/08/2017,16.87,47.2,0.1(0.21 %),517300,24445000000,0,0,47.0,47.5,47.0
22/08/2017,16.83,47.1,-0.65(-1.36 %),416720,19766000000,273080,13927080000,47.7,47.75,47.1
21/08/2017,17.06,47.75,0.25(0.53 %),355750,16957000000,208000,10566400000,48.0,48.0,47.5
18/08/2017,16.97,47.5,0.1(0.21 %),363920,17225000000,21680,1099176000,47.4,47.8,46.9
17/08/2017,16.94,47.4,-0.2(-0.42 %),640030,30547000000,137000,6973300000,48.0,48.2,47.4
16/08/2017,17.01,48.6,-0.3(-0.61 %),814430,39533000000,0,0,48.9,48.9,48.45
15/08/2017,17.11,48.9,-0.3(-0.61 %),820690,40079000000,20000,1052000000,49.2,49.2,48.5
14/08/2017,17.22,49.2,-0.25(-0.51 %),773240,38278000000,47242,2220374000,50.0,50.0,49.2
11/08/2017,17.31,49.45,0.55(1.12 %),548460,26958000000,0,0,49.0,49.5,48.6
10/08/2017,17.11,48.9,0.5(1.03 %),872820,42500000000,0,0,48.0,48.95,48.0
09/08/2017,16.94,48.4,-0.55(-1.12 %),1842380,89278000000,0,0,48.9,48.9,48.15
08/08/2017,17.13,48.95,-0.9(-1.81 %),1460460,71934000000,30000,1599000000,49.85,50.0,48.95
07/08/2017,17.45,49.85,-0.25(-0.50 %),766980,38247000000,30000,1608000000,50.1,50.1,49.7
04/08/2017,17.53,50.1,0(0.00 %),827080,41264000000,71900,3350540000,50.3,50.4,49.55
03/08/2017,17.53,50.1,0.7(1.42 %),1998770,100691000000,1970000,103476000000,49.7,51.1,49.5
02/08/2017,17.29,49.4,0.4(0.82 %),2150390,106605000000,0,0,49.15,49.9,48.7
01/08/2017,17.15,49.0,0.65(1.34 %),1455870,71411000000,0,0,48.45,49.45,48.2
31/07/2017,16.92,48.35,-0.2(-0.41 %),663380,32100000000,0,0,48.5,48.6,48.1
28/07/2017,16.99,48.55,0.35(0.73 %),1611740,78122000000,22000,986700000,48.2,48.65,47.9
27/07/2017,16.87,48.2,0.4(0.84 %),1244010,60135000000,0,0,48.0,48.65,47.7
26/07/2017,16.73,47.8,1.1(2.36 %),702050,33298000000,0,0,46.7,47.8,46.7
25/07/2017,16.34,46.7,0.2(0.43 %),592490,27539000000,95054,4657646000,46.5,46.9,46.2
24/07/2017,16.27,46.5,0.3(0.65 %),596990,27596000000,0,0,46.2,46.6,46.0
21/07/2017,16.17,46.2,-0.6(-1.28 %),663330,30907000000,0,0,47.0,47.3,46.2
20/07/2017,16.38,46.8,-0.1(-0.21 %),896480,41651000000,300000,15030000000,46.6,46.9,46.2
19/07/2017,16.41,46.9,-0.9(-1.88 %),984170,46682000000,100000,5110000000,47.8,48.3,46.6
18/07/2017,16.73,47.8,-0.2(-0.42 %),866850,41287000000,150000,7695000000,47.6,48.0,47.35
17/07/2017,16.8,48.0,-0.7(-1.44 %),905330,43512000000,130000,6773000000,48.7,48.7,47.7
14/07/2017,17.04,48.7,-0.15(-0.31 %),541080,26318000000,0,0,48.85,48.95,48.4
13/07/2017,17.1,48.85,0.9(1.88 %),972830,47189000000,0,0,47.8,48.85,47.7
12/07/2017,16.78,47.95,0.35(0.74 %),758630,36116000000,223000,10010900000,47.9,48.1,47.05
11/07/2017,16.66,47.6,-0.6(-1.24 %),1027560,48851000000,0,0,47.9,48.1,47.0
10/07/2017,16.87,48.2,-0.4(-0.82 %),1816570,87623000000,0,0,48.2,48.7,47.6
07/07/2017,17.01,48.6,0.7(1.46 %),2447400,119415000000,7020000,358024000000,48.1,49.4,48.0
06/07/2017,16.76,47.9,1.2(2.57 %),1924630,91163000000,0,0,46.75,47.9,46.6
05/07/2017,16.34,46.7,0.1(0.21 %),508490,23680000000,150000,7477500000,46.5,46.7,46.45
04/07/2017,16.31,46.6,0.2(0.43 %),922560,42841000000,20000,864000000,46.5,46.7,46.3
03/07/2017,16.24,46.4,-0.45(-0.96 %),662700,30766000000,150000,7515000000,46.85,46.85,46.3
30/06/2017,16.4,46.85,0.35(0.75 %),1117400,51943000000,100000,4975000000,46.5,46.85,45.8
29/06/2017,16.27,46.5,0.15(0.32 %),730260,33927000000,150000,7432500000,46.3,46.65,46.3
28/06/2017,16.22,46.35,0.65(1.42 %),940300,43225000000,370000,17823500000,45.9,46.4,45.65
27/06/2017,15.99,45.7,-1(-2.14 %),2818290,129385000000,245570,11834581500,46.5,46.6,45.45
26/06/2017,16.34,46.7,-0.75(-1.58 %),1375990,64652000000,0,0,47.85,47.85,46.5
23/06/2017,16.61,47.45,-0.15(-0.32 %),759780,36122000000,20000,1018000000,47.6,47.8,47.2
22/06/2017,16.66,47.6,0.1(0.21 %),1244630,59573000000,200000,9520000000,47.3,48.3,47.3
21/06/2017,16.62,47.5,1.35(2.93 %),1942410,90704000000,0,0,46.3,47.5,46.05
20/06/2017,16.15,46.15,-0.15(-0.32 %),762030,35184000000,0,0,46.5,46.5,46.0
19/06/2017,16.2,46.3,0.6(1.31 %),1192040,54960000000,150000,6390000000,46.0,46.4,45.95
16/06/2017,15.99,45.7,0.3(0.66 %),603990,27491000000,860000,41753000000,45.5,45.75,45.3
15/06/2017,15.89,45.4,0.2(0.44 %),615030,27802000000,0,0,45.25,45.4,45.05
14/06/2017,15.82,45.2,-0.15(-0.33 %),780590,35346000000,0,0,45.8,45.8,45.1
13/06/2017,15.87,45.35,0.65(1.45 %),1573850,71511000000,20000,956000000,45.0,45.9,45.0
12/06/2017,15.64,44.7,-0.45(-1.00 %),553000,24794000000,0,0,45.0,45.2,44.6
09/06/2017,15.8,45.15,0.95(2.15 %),1569640,70684000000,60000,2835000000,44.2,45.5,44.2
08/06/2017,15.47,44.2,0.15(0.34 %),630430,27802000000,0,0,44.0,44.35,43.7
07/06/2017,15.42,44.05,-0.25(-0.56 %),842710,37371000000,0,0,44.8,44.8,44.05
06/06/2017,15.5,44.3,1.05(2.43 %),1481770,65482000000,0,0,43.3,44.8,43.3
05/06/2017,15.14,43.25,0(0.00 %),666610,28894000000,200000,8662000000,43.6,43.65,43.15
02/06/2017,15.14,43.25,-0.2(-0.46 %),809190,35074000000,2020000,92970000000,43.6,43.7,43.1
01/06/2017,15.21,43.45,0.45(1.05 %),787160,34096000000,0,0,43.1,43.5,43.1
31/05/2017,15.05,43.0,0(0.00 %),1063000,46026000000,1350000,58050000000,43.0,43.55,43.0
30/05/2017,15.05,43.0,0.4(0.94 %),1868870,80210000000,170000,6800000000,42.3,43.65,42.3
29/05/2017,14.91,42.6,0.5(1.19 %),634230,26965000000,0,0,42.1,42.7,42.1
26/05/2017,14.73,42.1,-0.5(-1.17 %),868540,36647000000,0,0,42.6,42.6,42.0
25/05/2017,14.91,42.6,0.77(1.84 %),1713400,73096000000,0,0,43.0,43.0,42.45
24/05/2017,14.64,49.1,0.25(0.51 %),1304860,64075000000,20000,1044000000,49.2,49.25,48.85
23/05/2017,14.56,48.85,0.35(0.72 %),2066240,101094000000,57320,2843176000,48.65,49.4,48.5
22/05/2017,14.46,48.5,0.1(0.21 %),1719610,83802000000,0,0,48.5,49.05,48.5
19/05/2017,14.43,48.4,0.5(1.04 %),718260,34612000000,0,0,47.9,48.4,47.8
18/05/2017,14.28,47.9,0.1(0.21 %),909220,43732000000,0,0,47.95,48.7,47.65
17/05/2017,14.25,47.8,0.3(0.63 %),553800,26304000000,0,0,47.5,48.0,47.25
16/05/2017,14.16,47.5,-0.3(-0.63 %),638370,30541000000,0,0,47.8,48.3,47.45
15/05/2017,14.25,47.8,-0.2(-0.42 %),506520,24245000000,0,0,48.0,48.0,47.75
12/05/2017,14.31,48.0,-0.1(-0.21 %),528780,25484000000,0,0,48.1,48.4,48.0
11/05/2017,14.34,48.1,0(0.00 %),709020,34088000000,0,0,48.1,48.4,47.65
10/05/2017,14.34,48.1,-0.2(-0.41 %),1568980,76144000000,0,0,48.5,48.95,48.1
09/05/2017,14.4,48.3,1.3(2.77 %),1168370,55832000000,0,0,47.2,48.3,47.2
08/05/2017,14.01,47.0,-0.1(-0.21 %),367850,17292000000,0,0,46.9,47.15,46.8
05/05/2017,14.04,47.1,0.1(0.21 %),309370,14580000000,0,0,47.0,47.25,46.9
04/05/2017,14.01,47.0,0(0.00 %),692490,32659000000,0,0,47.0,47.4,46.9
03/05/2017,14.01,47.0,0.55(1.18 %),806650,37705000000,20000,994000000,46.7,47.3,46.45
28/04/2017,13.85,46.45,-0.05(-0.11 %),444560,20599000000,0,0,46.4,46.55,46.0
27/04/2017,13.86,46.5,0.5(1.09 %),1001040,46529000000,1118111,55011061200,46.1,46.7,46.1
26/04/2017,13.72,46.0,0.35(0.77 %),483590,22213000000,0,0,45.9,46.05,45.7
25/04/2017,13.61,45.65,-0.1(-0.22 %),602100,27547000000,0,0,45.6,46.0,45.5
24/04/2017,13.64,45.75,-0.1(-0.22 %),465680,21337000000,64700,3173535000,45.85,46.05,45.65
21/04/2017,13.67,45.85,0(0.00 %),407700,18797000000,20000,981000000,46.2,46.4,45.85
20/04/2017,13.67,45.85,-0.15(-0.33 %),526060,24205000000,0,0,46.0,46.35,45.8
19/04/2017,13.72,46.0,0(0.00 %),1132270,52226000000,0,0,46.0,46.4,45.9
18/04/2017,13.72,46.0,0.3(0.66 %),596530,27223000000,0,0,45.7,46.0,45.35
17/04/2017,13.63,45.7,-0.35(-0.76 %),1066820,49156000000,150000,6875500000,46.05,46.5,45.7
14/04/2017,13.73,46.05,-1.2(-2.54 %),1444000,67109000000,20000,1010000000,47.1,47.15,45.9
13/04/2017,14.09,47.25,-0.3(-0.63 %),518960,24599000000,0,0,47.35,47.6,47.2
12/04/2017,14.18,47.55,0.6(1.28 %),1296510,61335000000,130580,6555116000,47.0,47.75,46.95
11/04/2017,14.0,46.95,-0.05(-0.11 %),405130,19049000000,130000,6526000000,47.0,47.3,46.8
10/04/2017,14.01,47.0,0(0.00 %),421960,19857000000,173000,8684600000,47.0,47.25,46.9
07/04/2017,14.01,47.0,0.45(0.97 %),900280,42060000000,144124,6887375200,46.35,47.05,46.35
05/04/2017,13.88,46.55,-0.45(-0.96 %),598970,28011000000,0,0,47.0,47.0,46.55
04/04/2017,14.01,47.0,0.6(1.29 %),981010,45843000000,0,0,46.35,47.0,46.35
03/04/2017,13.83,46.4,-0.9(-1.90 %),1994720,93323000000,20000,1012000000,47.3,47.5,46.4
31/03/2017,14.1,47.3,0.2(0.42 %),1213360,57495000000,90000,4500000000,47.1,47.7,47.0
30/03/2017,14.04,47.1,-0.4(-0.84 %),752470,35647000000,0,0,47.5,47.85,47.1
29/03/2017,14.16,47.5,0.1(0.21 %),605170,28704000000,26460,1341522000,47.4,47.8,47.2
28/03/2017,14.13,47.4,-0.2(-0.42 %),1161770,55449000000,90000,4527000000,47.6,48.25,47.3
27/03/2017,14.19,47.6,-0.1(-0.21 %),1021940,48593000000,709900,36204900000,47.6,48.0,47.25
24/03/2017,14.22,47.7,-0.3(-0.62 %),1937460,93211000000,0,0,48.4,49.0,47.45
23/03/2017,14.31,48.0,1.9(4.12 %),2026020,94934000000,0,0,46.0,48.0,45.9
22/03/2017,13.74,46.1,-0.5(-1.07 %),1208130,56165000000,30000,1455000000,46.7,46.75,46.1
21/03/2017,13.89,46.6,0(0.00 %),1881270,88303000000,0,0,46.8,47.25,46.6
20/03/2017,13.89,46.6,0.7(1.53 %),1573640,72950000000,0,0,45.9,46.7,45.9
17/03/2017,13.69,45.9,0.2(0.44 %),987600,45422000000,0,0,45.9,46.3,45.75
16/03/2017,13.63,45.7,0.15(0.33 %),610500,27878000000,0,0,45.6,45.9,45.5
15/03/2017,13.58,45.55,-0.15(-0.33 %),632570,28856000000,35980,1644286000,45.7,45.9,45.45
14/03/2017,13.63,45.7,-0.05(-0.11 %),600400,27534000000,0,0,45.8,46.2,45.7
13/03/2017,13.64,45.75,-0.25(-0.54 %),463260,21270000000,60000,2952000000,46.1,46.3,45.7
10/03/2017,13.72,46.0,0.5(1.10 %),1204950,55453000000,0,0,46.0,46.4,45.7
09/03/2017,13.57,45.5,-0.3(-0.66 %),517110,23635000000,0,0,45.8,45.9,45.5
08/03/2017,13.66,45.8,0(0.00 %),486250,22271000000,20000,948000000,45.7,46.0,45.55
07/03/2017,13.66,45.8,-0.15(-0.33 %),474030,21683000000,0,0,46.0,46.0,45.55
06/03/2017,13.7,45.95,0.3(0.66 %),519090,23827000000,0,0,45.65,46.1,45.65
03/03/2017,13.61,45.65,0.2(0.44 %),400430,18225000000,0,0,45.45,45.9,45.15
