Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
10/04/2018,19.13,43.5,-0.8(-1.81 %),6851810,299515000000,0,0,44.1,44.4,43.05
09/04/2018,19.48,44.3,2.4(5.73 %),9138680,394324000000,559920,23805048000,42.0,44.3,41.9
06/04/2018,18.42,41.9,0(0.00 %),6142670,259157000000,0,0,42.0,42.65,41.75
05/04/2018,18.42,41.9,0(0.00 %),4500600,188985000000,95000,3705000000,42.2,42.35,41.6
04/04/2018,18.42,41.9,-0.3(-0.71 %),6024780,255796000000,508200,21545970000,43.0,43.2,41.9
03/04/2018,18.56,42.2,1.4(3.43 %),12295680,512443000000,550000,21988500000,40.8,42.55,40.5
02/04/2018,17.94,40.8,1.8(4.62 %),6731550,271841000000,385000,15669500000,39.5,40.85,39.3
30/03/2018,17.15,39.0,0(0.00 %),4561950,177038000000,0,0,39.15,39.2,38.2
29/03/2018,17.15,39.0,-0.5(-1.27 %),3861330,151211000000,0,0,39.55,39.75,38.85
28/03/2018,17.37,39.5,-0.5(-1.25 %),3125890,123911000000,0,0,39.55,40.0,39.3
27/03/2018,17.59,40.0,-0.2(-0.50 %),5638950,228826000000,0,0,40.9,41.1,39.8
26/03/2018,17.68,40.2,0.6(1.52 %),4121060,163798000000,0,0,39.3,40.3,39.2
23/03/2018,17.41,39.6,-0.7(-1.74 %),9963470,388571000000,0,0,39.1,39.6,38.1
22/03/2018,17.72,40.3,-0.65(-1.59 %),6711150,273266000000,667940,27318746000,41.3,41.35,40.25
21/03/2018,18.01,40.95,-0.1(-0.24 %),5884400,241574000000,325000,12967750000,41.35,41.4,40.6
20/03/2018,18.05,41.05,0.05(0.12 %),5022610,206468000000,0,0,40.4,41.7,40.4
19/03/2018,18.03,41.0,0(0.00 %),5351810,220921000000,0,0,41.0,41.8,40.5
16/03/2018,18.03,41.0,1.75(4.46 %),14370650,582181000000,80000,3080000000,41.0,41.15,39.4
15/03/2018,17.26,39.25,0.05(0.13 %),4764650,186413000000,0,0,38.9,39.35,38.8
14/03/2018,17.24,39.2,-0.3(-0.76 %),4990260,197356000000,420000,16612000000,39.85,39.95,39.2
13/03/2018,17.37,39.5,1.1(2.86 %),5269610,204074000000,0,0,38.6,39.5,38.3
12/03/2018,16.88,38.4,-0.4(-1.03 %),4999020,194293000000,0,0,38.4,39.45,38.3
09/03/2018,17.06,38.8,0.65(1.70 %),9301060,361176000000,0,0,38.9,39.45,38.45
08/03/2018,16.77,38.15,-0.05(-0.13 %),5641340,213413000000,0,0,38.1,38.2,37.5
07/03/2018,16.8,38.2,0.4(1.06 %),8682010,331370000000,0,0,38.0,38.9,37.3
06/03/2018,16.62,37.8,2.45(6.93 %),7628590,280545000000,0,0,36.25,37.8,35.8
05/03/2018,15.54,35.35,-2.65(-6.97 %),8925540,336798000000,179000,6790800000,38.4,38.95,35.35
02/03/2018,16.71,38.0,0.2(0.53 %),6267180,236321000000,0,0,37.3,38.25,36.9
01/03/2018,16.62,37.8,0.9(2.44 %),8972120,339692000000,268000,10184000000,36.9,38.45,36.8
28/02/2018,16.23,36.9,1.6(4.53 %),9313900,336727000000,0,0,35.0,36.9,34.75
27/02/2018,15.52,35.3,0.25(0.71 %),4419640,155434000000,0,0,35.3,35.45,34.85
26/02/2018,15.41,35.05,-0.15(-0.43 %),7218640,257987000000,411000,14508300000,36.0,36.2,35.05
23/02/2018,15.48,35.2,0.8(2.33 %),4271290,149029000000,80000,2804000000,34.7,35.3,34.45
22/02/2018,15.13,34.4,-0.7(-1.99 %),4411070,153208000000,38000,1311000000,34.6,35.15,34.05
21/02/2018,15.43,35.1,0.95(2.78 %),5567150,195081000000,20000,636000000,34.5,35.6,34.35
13/02/2018,15.02,34.15,0.55(1.64 %),3788310,129287000000,0,0,33.8,34.5,33.8
12/02/2018,14.77,33.6,2(6.33 %),4601160,151585000000,0,0,32.7,33.6,32.4
09/02/2018,13.89,31.6,0(0.00 %),5374370,165092000000,0,0,29.9,31.6,29.9
08/02/2018,13.89,31.6,-1.4(-4.24 %),2490480,80478000000,690000,22080000000,32.2,33.0,31.6
07/02/2018,14.51,33.0,1.8(5.77 %),5380150,178208930000,0,0,33.2,33.35,32.6
06/02/2018,13.72,31.2,-1.45(-4.44 %),12223040,374122000000,0,0,31.2,32.3,30.4
05/02/2018,14.36,32.65,-2.45(-6.98 %),9615070,322362360000,0,0,34.0,34.7,32.65
02/02/2018,15.43,35.1,0.55(1.59 %),3569790,124632000000,0,0,34.8,35.35,34.5
01/02/2018,15.19,34.55,0.45(1.32 %),6872490,238702000000,90000,3069000000,35.0,35.5,34.1
31/01/2018,14.99,34.1,-2.4(-6.58 %),7354310,263561000000,67000,2425400000,36.5,36.95,34.1
30/01/2018,16.05,36.5,-0.1(-0.27 %),8691900,312010000000,350000,12495000000,35.6,36.65,35.5
29/01/2018,16.09,36.6,1.3(3.68 %),5129430,185700000000,20000,660000000,35.3,37.1,35.2
26/01/2018,15.52,35.3,-0.1(-0.28 %),7800330,275865000000,0,0,35.7,36.3,34.5
25/01/2018,15.57,35.4,1.2(3.51 %),12487460,435404000000,1008000,35200980000,34.0,36.3,34.0
22/01/2018,15.04,34.2,1.7(5.23 %),10543620,353747000000,20000,605000000,33.0,34.3,32.8
19/01/2018,14.29,32.5,1(3.17 %),9547150,307373000000,72240,2434488000,31.7,32.75,31.5
18/01/2018,13.85,31.5,1(3.28 %),7995830,242762000000,144507,4253398800,30.1,31.5,29.7
17/01/2018,13.41,30.5,-1.35(-4.24 %),9686960,303674000000,60000,1908000000,31.8,31.95,30.5
16/01/2018,14.0,31.85,-0.1(-0.31 %),7478000,236836000000,100000,3166000000,31.6,32.1,31.25
15/01/2018,14.05,31.95,0.65(2.08 %),6137200,195015030000,70000,2135000000,31.4,32.2,30.8
12/01/2018,13.76,31.3,1(3.30 %),12631800,392424350000,0,0,30.5,31.75,30.3
11/01/2018,13.32,30.3,-0.05(-0.16 %),6501660,196361000000,40000,1208000000,30.35,30.45,29.8
10/01/2018,13.35,30.35,0.55(1.85 %),10488420,319578000000,0,0,30.15,30.8,29.9
09/01/2018,13.1,29.8,0.3(1.02 %),5444200,162488000000,0,0,30.0,30.2,29.35
08/01/2018,12.97,29.5,0.6(2.08 %),8373690,242933000000,0,0,28.9,29.5,28.6
05/01/2018,12.71,28.9,-1.2(-3.99 %),8352050,247203000000,0,0,30.2,30.3,28.9
04/01/2018,13.24,30.1,-0.1(-0.33 %),7008620,211689000000,0,0,30.3,30.5,30.0
03/01/2018,13.28,30.2,1.1(3.78 %),10288870,308131000000,0,0,29.3,30.2,29.2
02/01/2018,12.8,29.1,0.3(1.04 %),4495320,130793790000,20000,536000000,28.9,29.3,28.9
29/12/2017,12.66,28.8,0.15(0.52 %),8515590,247597000000,40000,1093000000,29.05,29.35,28.7
28/12/2017,12.6,28.65,0.95(3.43 %),5966090,169421000000,600000,17190000000,27.95,28.75,27.85
27/12/2017,12.18,27.7,-0.3(-1.07 %),4074240,114214000000,0,0,28.05,28.25,27.7
26/12/2017,12.31,28.0,0.15(0.54 %),5812250,162992000000,0,0,28.0,28.2,27.9
25/12/2017,12.25,27.85,0.3(1.09 %),2111030,58820000000,315000,8079750000,27.6,28.1,27.6
22/12/2017,12.11,27.55,-0.05(-0.18 %),2724100,75055000000,0,0,27.4,27.85,27.25
21/12/2017,12.14,27.6,-0.4(-1.43 %),3513330,98236000000,0,0,28.0,28.25,27.6
20/12/2017,12.31,28.0,0.15(0.54 %),4275100,120288000000,75000,2231250000,28.0,28.45,27.8
19/12/2017,12.25,27.85,0.35(1.27 %),6370700,178147000000,0,0,27.7,28.15,27.6
18/12/2017,12.09,27.5,0.4(1.48 %),4340510,119346000000,0,0,27.6,27.75,27.3
15/12/2017,11.92,27.1,0.45(1.69 %),4526560,121847190000,0,0,26.9,27.4,26.45
14/12/2017,11.72,26.65,0.45(1.72 %),2149240,57046000000,0,0,26.15,26.7,26.15
13/12/2017,11.52,26.2,-0.25(-0.95 %),2998760,78841000000,585000,15473250000,26.45,26.6,25.95
12/12/2017,11.63,26.45,0.65(2.52 %),5025080,129605000000,0,0,26.0,26.45,24.85
11/12/2017,11.34,25.8,-1.4(-5.15 %),4164300,110312000000,0,0,26.9,27.1,25.8
08/12/2017,11.96,27.2,0.1(0.37 %),3859820,105117000000,0,0,27.2,27.6,26.85
07/12/2017,11.92,27.1,-0.85(-3.04 %),5225010,142535000000,0,0,27.95,28.0,26.9
06/12/2017,12.29,27.95,-0.25(-0.89 %),8655410,239756000000,500000,13750000000,28.1,28.2,26.95
05/12/2017,12.4,28.2,-0.9(-3.09 %),6557080,187652000000,415840,11759264000,29.0,29.1,28.0
04/12/2017,12.8,29.1,1.55(5.63 %),6806200,195167000000,0,0,27.8,29.3,27.65
01/12/2017,12.11,27.55,0.65(2.42 %),6156170,168823000000,500000,13000000000,26.95,27.9,26.85
30/11/2017,11.83,26.9,0.3(1.13 %),4363400,117506000000,0,0,26.8,27.3,26.65
29/11/2017,11.7,26.6,0.6(2.31 %),7091470,190932000000,0,0,27.0,27.5,26.6
28/11/2017,11.43,26.0,0(0.00 %),3750360,97215000000,65000,1573000000,26.2,26.2,25.7
27/11/2017,11.43,26.0,0.5(1.96 %),5689130,147870000000,70000,1785000000,25.7,26.25,25.6
24/11/2017,11.21,25.5,0(0.00 %),3049650,77518000000,0,0,25.5,25.6,25.2
23/11/2017,11.21,25.5,0.05(0.20 %),4370900,112059000000,0,0,25.65,25.85,25.3
22/11/2017,11.19,25.45,0.35(1.39 %),4469450,113213000000,40000,1000000000,25.2,25.6,25.1
21/11/2017,11.04,25.1,0.5(2.03 %),7980790,199819000000,1185500,27147950000,24.65,25.5,24.65
20/11/2017,10.82,24.6,0.1(0.41 %),2020940,49713000000,0,0,24.4,24.8,24.35
17/11/2017,10.77,24.5,-0.1(-0.41 %),3145030,77198000000,0,0,24.7,24.8,24.25
16/11/2017,10.82,24.6,0.35(1.44 %),3823680,93371000000,0,0,24.1,24.6,24.0
15/11/2017,10.66,24.25,-0.05(-0.21 %),2064670,50175000000,0,0,24.25,24.4,24.0
14/11/2017,10.68,24.3,0.25(1.04 %),2988570,72118000000,0,0,24.2,24.5,23.75
13/11/2017,10.58,24.05,0.75(3.22 %),3562920,84427000000,0,0,23.3,24.05,23.15
10/11/2017,10.25,23.3,-0.05(-0.21 %),1729980,40350000000,0,0,23.25,23.45,23.15
09/11/2017,10.27,23.35,0.3(1.30 %),2422140,56492000000,0,0,23.1,23.45,23.1
08/11/2017,10.14,23.05,0.05(0.22 %),1688320,38841000000,0,0,23.0,23.1,22.9
07/11/2017,10.11,23.0,-0.1(-0.43 %),1751460,40373000000,0,0,23.2,23.2,22.9
06/11/2017,10.16,23.1,0.3(1.32 %),1455830,33433000000,0,0,22.8,23.1,22.8
03/11/2017,10.03,22.8,0.25(1.11 %),1445110,32684000000,40580,852180000,22.5,22.8,22.5
02/11/2017,9.92,22.55,0.35(1.58 %),4224030,95755000000,256000,5811200000,22.5,23.0,22.4
01/11/2017,9.76,22.2,-0.4(-1.77 %),4748180,105269000000,0,0,22.6,22.7,21.9
31/10/2017,9.94,22.6,-0.25(-1.09 %),2300130,52441000000,0,0,22.8,23.0,22.6
30/10/2017,10.05,22.85,-0.35(-1.51 %),2919480,67264000000,70000,1624000000,23.3,23.4,22.85
27/10/2017,10.2,23.2,0(0.00 %),1703920,39289000000,0,0,23.0,23.2,22.9
26/10/2017,10.2,23.2,-0.2(-0.85 %),3117300,71890000000,0,0,23.4,23.5,22.8
25/10/2017,10.29,23.4,0.05(0.21 %),1940490,45557000000,0,0,23.6,23.6,23.35
24/10/2017,10.27,23.35,-0.25(-1.06 %),3195190,75116000000,0,0,23.65,23.75,23.35
23/10/2017,10.38,23.6,-0.7(-2.88 %),4844710,115966000000,0,0,23.6,24.2,23.6
20/10/2017,10.68,24.3,-0.2(-0.82 %),2588670,63389000000,300000,6900000000,24.5,24.75,24.3
19/10/2017,10.77,24.5,-0.35(-1.41 %),2360570,58370000000,255000,6336750000,24.9,25.0,24.5
18/10/2017,10.93,24.85,0.05(0.20 %),7487940,188142000000,0,0,25.0,25.25,24.85
17/10/2017,10.9,24.8,0.4(1.64 %),2378250,58516000000,0,0,24.4,24.8,24.35
16/10/2017,10.73,24.4,0.05(0.21 %),1821810,44390000000,317000,8257850000,24.35,24.45,24.3
13/10/2017,10.71,24.35,0(0.00 %),1686550,41004000000,0,0,24.3,24.4,24.2
12/10/2017,10.71,24.35,-0.35(-1.42 %),2537430,62298000000,50000,1320000000,24.7,24.8,24.35
11/10/2017,10.86,24.7,0.15(0.61 %),3054990,75588000000,60000,1482000000,24.8,24.85,24.6
10/10/2017,10.79,24.55,-0.2(-0.81 %),2785450,68368000000,0,0,24.7,24.7,24.45
09/10/2017,10.88,24.75,0.2(0.81 %),3954240,98315000000,30000,685500000,25.0,25.05,24.75
06/10/2017,10.8,25.55,0(0.00 %),2350450,60176000000,0,0,25.6,25.8,25.5
05/10/2017,10.8,25.55,0.45(1.79 %),3224300,82137000000,471500,11930400000,25.2,25.65,25.1
04/10/2017,10.61,25.1,0.2(0.80 %),1351090,33702000000,0,0,24.9,25.1,24.8
03/10/2017,10.52,24.9,-0.1(-0.40 %),1434940,35700000000,235000,5910250000,25.05,25.05,24.7
02/10/2017,10.56,25.0,-0.05(-0.20 %),798050,20017000000,0,0,25.05,25.25,24.95
29/09/2017,10.58,25.05,0.05(0.20 %),1668120,41828000000,105000,2646000000,25.0,25.2,25.0
28/09/2017,10.56,25.0,-0.4(-1.57 %),1773660,44898000000,75000,1905000000,25.4,25.55,25.0
27/09/2017,10.73,25.4,0(0.00 %),790510,20110000000,40000,1016000000,25.4,25.55,25.35
26/09/2017,10.73,25.4,0(0.00 %),1600660,40690000000,194000,4656000000,25.55,25.55,25.35
25/09/2017,10.73,25.4,-0.1(-0.39 %),1957240,50040000000,0,0,25.6,25.8,25.4
22/09/2017,10.77,25.5,0.15(0.59 %),1799610,45974000000,185000,4689750000,25.5,25.7,25.4
21/09/2017,10.71,25.35,-0.15(-0.59 %),2634790,67063000000,0,0,25.5,25.65,25.35
20/09/2017,10.77,25.5,-0.3(-1.16 %),1488560,38172000000,0,0,25.85,25.85,25.45
19/09/2017,10.9,25.8,0(0.00 %),2288850,59104000000,125000,3225000000,25.9,25.95,25.7
18/09/2017,10.9,25.8,0.2(0.78 %),4147740,107070000000,86000,2201600000,25.65,26.05,25.5
15/09/2017,10.82,25.6,0.15(0.59 %),2947640,75127000000,20000,509000000,25.45,25.6,25.3
14/09/2017,10.75,25.45,0.4(1.60 %),4068280,103517000000,190000,4759500000,25.2,25.7,25.15
13/09/2017,10.58,25.05,0.35(1.42 %),1778620,44377000000,0,0,24.8,25.05,24.75
12/09/2017,10.44,24.7,0(0.00 %),1704890,42146000000,0,0,24.7,24.8,24.6
11/09/2017,10.44,24.7,-0.25(-1.00 %),2314020,57454000000,0,0,24.85,25.05,24.65
08/09/2017,10.54,24.95,-0.1(-0.40 %),1520010,38069000000,30000,751500000,25.1,25.2,24.95
07/09/2017,10.58,25.05,0.05(0.20 %),2018750,50816000000,0,0,25.0,25.35,24.95
06/09/2017,10.56,25.0,-0.1(-0.40 %),1730160,43319000000,0,0,25.1,25.15,24.9
05/09/2017,10.61,25.1,-0.1(-0.40 %),1729240,43386000000,550000,13860000000,25.1,25.3,24.85
01/09/2017,10.65,25.2,0.15(0.60 %),2119210,53312000000,0,0,25.05,25.3,25.05
31/08/2017,10.58,25.05,0.2(0.80 %),3062070,76412000000,0,0,24.8,25.15,24.75
30/08/2017,10.5,24.85,-0.05(-0.20 %),1662960,41376000000,0,0,24.9,25.0,24.8
29/08/2017,10.52,24.9,-0.25(-0.99 %),2728450,68246000000,0,0,25.2,25.25,24.9
28/08/2017,10.63,25.15,0.5(2.03 %),4638200,115485000000,0,0,24.7,25.2,24.5
25/08/2017,10.42,24.65,0.3(1.23 %),2255190,55285000000,0,0,24.55,24.7,24.35
24/08/2017,10.29,24.35,0.05(0.21 %),2527440,61698000000,462000,11342100000,24.2,24.6,24.2
23/08/2017,10.27,24.3,0.3(1.25 %),3220320,77602000000,0,0,24.1,24.3,23.85
22/08/2017,10.14,24.0,-0.45(-1.84 %),3569570,86464000000,75000,1961250000,24.45,24.5,24.0
21/08/2017,10.33,24.45,-0.4(-1.61 %),2181090,53874000000,80000,1976000000,24.85,24.9,24.45
18/08/2017,10.5,24.85,0.25(1.02 %),4147990,102832000000,20000,492000000,24.5,25.05,24.4
17/08/2017,10.39,24.6,-0.55(-2.19 %),3983210,99347000000,0,0,25.25,25.25,24.6
16/08/2017,10.63,25.15,0(0.00 %),2517880,63298000000,0,0,25.05,25.25,25.05
15/08/2017,10.63,25.15,-0.15(-0.59 %),1531770,38650000000,0,0,25.5,25.5,25.05
14/08/2017,10.69,25.3,0.25(1.00 %),1485350,37415000000,0,0,25.05,25.4,25.05
11/08/2017,10.58,25.05,-0.15(-0.60 %),2820050,70927000000,0,0,25.25,25.4,25.0
10/08/2017,10.65,25.2,-0.05(-0.20 %),3161970,79571000000,0,0,25.0,25.4,25.0
09/08/2017,10.67,25.25,-0.75(-2.88 %),4776350,121824000000,335838,8731788000,25.9,25.9,25.1
08/08/2017,10.99,26.0,-0.35(-1.33 %),4126450,107914000000,0,0,26.4,26.4,25.9
07/08/2017,11.13,26.35,-0.05(-0.19 %),4241210,112728000000,0,0,26.65,26.8,26.35
04/08/2017,11.15,26.4,0.45(1.73 %),3367330,88315000000,86250,2082937500,26.2,26.4,26.05
03/08/2017,10.96,25.95,0.2(0.78 %),3366750,87559000000,0,0,25.8,26.2,25.8
02/08/2017,10.88,25.75,-0.25(-0.96 %),4390170,113739000000,0,0,25.9,26.15,25.6
01/08/2017,10.99,26.0,-0.3(-1.14 %),4487850,118112000000,0,0,26.45,26.7,26.0
31/07/2017,11.11,26.3,0.45(1.74 %),4547380,118675000000,0,0,25.9,26.35,25.85
28/07/2017,10.92,25.85,0.3(1.17 %),3213330,82796000000,0,0,25.5,26.0,25.45
27/07/2017,10.8,25.55,-0.05(-0.20 %),3620350,92735000000,0,0,25.6,25.75,25.45
26/07/2017,10.82,25.6,0.35(1.39 %),4324720,110213000000,0,0,25.35,25.65,25.2
25/07/2017,10.67,25.25,0.5(2.02 %),2942910,73375000000,120000,3120000000,24.75,25.25,24.65
24/07/2017,10.46,24.75,-0.65(-2.56 %),2785230,69464000000,0,0,25.0,25.2,24.75
21/07/2017,10.73,25.4,0.1(0.40 %),4105620,103915000000,0,0,25.7,25.7,24.95
20/07/2017,10.69,25.3,0.1(0.40 %),5627150,141259000000,33000,773850000,25.1,25.35,24.8
19/07/2017,10.65,25.2,-0.05(-0.20 %),3402230,86324000000,823650,20755980000,25.55,25.65,25.1
18/07/2017,10.67,25.25,-0.45(-1.75 %),4271440,108257000000,812440,20514110000,25.6,25.7,25.1
17/07/2017,10.86,25.7,-1.1(-4.10 %),4984560,130364000000,2094080,54245506000,26.9,26.9,25.55
14/07/2017,11.32,26.8,0.15(0.56 %),4038140,108775000000,273000,7374880000,26.75,27.25,26.7
13/07/2017,11.26,26.65,0.05(0.19 %),2098440,55842000000,0,0,26.55,26.7,26.5
12/07/2017,11.24,26.6,-0.2(-0.75 %),2688120,72042000000,0,0,27.0,27.15,26.55
11/07/2017,11.32,26.8,0.15(0.56 %),4365510,115841000000,817540,21910072000,26.65,26.85,26.2
10/07/2017,11.26,26.65,-0.85(-3.09 %),6248380,169145000000,0,0,27.5,27.6,26.65
07/07/2017,11.62,27.5,-1.1(-3.85 %),8004690,223774000000,255000,7293000000,28.55,28.55,27.1
06/07/2017,12.08,28.6,0.3(1.06 %),3921060,112643000000,45000,1260000000,28.7,29.0,28.6
05/07/2017,11.96,28.3,0.05(0.18 %),2157440,60954000000,0,0,28.25,28.35,28.1
04/07/2017,11.94,28.25,0.3(1.07 %),3945450,110831000000,0,0,28.05,28.25,27.95
03/07/2017,11.81,27.95,0.3(1.08 %),5285670,148523000000,0,0,28.0,28.25,27.8
30/06/2017,11.68,27.65,0.15(0.55 %),2278220,62718000000,0,0,27.55,27.65,27.4
29/06/2017,11.62,27.5,0.1(0.36 %),2457240,67687000000,0,0,27.5,27.75,27.35
28/06/2017,11.58,27.4,0.45(1.67 %),3526870,95785000000,0,0,26.95,27.4,26.85
27/06/2017,11.39,26.95,-0.5(-1.82 %),2752530,74904000000,0,0,27.5,27.55,26.95
26/06/2017,11.6,27.45,0.15(0.55 %),2680120,73486000000,80000,2336000000,27.3,27.6,27.3
23/06/2017,11.53,27.3,-0.05(-0.18 %),4040440,109636000000,0,0,27.5,27.5,26.9
22/06/2017,11.56,27.35,-0.05(-0.18 %),3594520,98489000000,0,0,27.65,27.65,27.2
21/06/2017,11.58,27.4,-0.15(-0.54 %),5752750,157426000000,0,0,27.4,27.6,27.1
20/06/2017,11.64,27.55,-0.15(-0.54 %),5364220,149079000000,97000,2502600000,28.1,28.15,27.5
19/06/2017,11.7,27.7,1.1(4.14 %),6069550,166027000000,0,0,26.9,27.8,26.8
16/06/2017,11.24,26.6,0.2(0.76 %),5066760,134763000000,0,0,26.4,26.8,26.35
15/06/2017,11.15,26.4,-0.1(-0.38 %),3162870,83722000000,0,0,26.5,26.65,26.35
14/06/2017,11.2,26.5,-0.1(-0.38 %),3100170,82781000000,0,0,26.9,26.9,26.4
13/06/2017,11.24,26.6,0.3(1.14 %),3306640,87697000000,365000,9634000000,26.3,26.75,26.25
12/06/2017,11.11,26.3,0.05(0.19 %),3962400,104606000000,55000,1542750000,26.4,26.6,26.15
09/06/2017,11.09,26.25,0.2(0.77 %),3427850,90270000000,0,0,26.2,26.6,26.1
08/06/2017,11.01,26.05,0.2(0.77 %),3599060,94015000000,0,0,26.0,26.4,25.75
07/06/2017,10.92,25.85,0.25(0.98 %),4110110,106789000000,0,0,25.8,26.25,25.75
06/06/2017,10.82,25.6,0.3(1.19 %),2952940,75261000000,0,0,25.45,25.7,25.25
05/06/2017,10.69,25.3,-0.5(-1.94 %),2811740,72031000000,93150,2385571500,25.9,26.0,25.3
02/06/2017,10.9,25.8,0.9(3.61 %),5519180,139999000000,200000,5092000000,24.95,26.0,24.75
01/06/2017,10.52,24.9,0.1(0.40 %),1888560,47166000000,0,0,24.95,25.1,24.8
31/05/2017,10.48,24.8,0.05(0.20 %),4782800,119121000000,0,0,24.75,25.2,24.55
30/05/2017,10.46,24.75,-1.05(-4.07 %),7680150,193970000000,0,0,25.8,25.8,24.7
29/05/2017,10.9,25.8,-0.2(-0.77 %),3751650,98095000000,0,0,26.3,26.6,25.8
26/05/2017,10.99,26.0,-0.25(-0.95 %),3615990,94597000000,725000,18125000000,26.3,26.5,25.9
25/05/2017,11.09,26.25,0.05(0.19 %),5746950,153007000000,0,0,26.8,27.0,26.25
24/05/2017,11.07,26.2,0.8(3.15 %),6557520,170804000000,356000,9342840000,25.6,26.9,25.3
23/05/2017,10.73,25.4,-0.35(-1.36 %),7999540,205427000000,0,0,25.55,26.25,25.4
22/05/2017,10.88,25.75,-0.25(-0.96 %),5328400,139543000000,0,0,26.4,26.65,25.75
19/05/2017,10.99,26.0,1.5(6.12 %),9441840,240448000000,0,0,24.7,26.0,24.45
18/05/2017,10.35,24.5,0.4(1.66 %),10303810,253737000000,20000,489000000,23.95,25.1,23.9
17/05/2017,10.18,24.1,0.4(1.69 %),3230800,77129000000,200000,4780000000,23.6,24.15,23.6
16/05/2017,10.01,23.7,-0.3(-1.25 %),4042840,97976000000,0,0,24.4,24.75,23.7
15/05/2017,10.14,24.0,0.5(2.13 %),4504810,107297000000,0,0,23.5,24.3,23.5
12/05/2017,9.93,23.5,-0.2(-0.84 %),3418570,81161000000,50000,1187000000,24.0,24.1,23.4
11/05/2017,10.01,23.7,0.15(0.64 %),3995460,95146000000,371000,8826980000,23.7,24.25,23.6
10/05/2017,9.95,23.55,-0.25(-1.05 %),5146330,124115000000,0,0,24.3,24.5,23.55
09/05/2017,10.06,23.8,0.8(3.48 %),5663000,133310000000,0,0,23.2,23.95,23.05
08/05/2017,9.72,23.0,0.5(2.22 %),3767560,85768000000,200000,4552000000,22.6,23.0,22.35
05/05/2017,9.51,22.5,-0.1(-0.44 %),1392180,31361000000,300000,6750000000,22.6,22.65,22.4
04/05/2017,9.55,22.6,0.45(2.03 %),3247230,73503000000,0,0,22.35,22.9,22.3
03/05/2017,9.36,22.15,0.25(1.14 %),2112110,46588000000,0,0,22.0,22.3,21.9
28/04/2017,9.25,21.9,-0.35(-1.57 %),3439980,75858000000,0,0,22.1,22.35,21.9
27/04/2017,9.4,22.25,-0.15(-0.67 %),1153630,25815000000,0,0,22.4,22.6,22.25
26/04/2017,9.46,22.4,0.25(1.13 %),1465610,32768000000,0,0,22.25,22.5,22.15
25/04/2017,9.36,22.15,0.15(0.68 %),852420,18842000000,0,0,22.0,22.3,21.9
24/04/2017,9.3,22.0,-0.35(-1.57 %),1192990,26437000000,0,0,22.35,22.4,22.0
21/04/2017,9.44,22.35,0(0.00 %),2587880,58439000000,0,0,22.75,22.85,22.35
20/04/2017,9.44,22.35,0.1(0.45 %),1024760,22926000000,0,0,22.35,22.5,22.2
19/04/2017,9.4,22.25,-0.3(-1.33 %),1996620,44802000000,0,0,22.55,22.55,22.25
18/04/2017,9.53,22.55,0.7(3.20 %),3279910,72616000000,39996,813918600,21.9,22.6,21.8
17/04/2017,9.23,21.85,-0.35(-1.58 %),2048430,45520000000,0,0,22.25,22.55,21.85
14/04/2017,9.38,22.2,-0.3(-1.33 %),4133690,91598000000,0,0,22.3,22.5,21.9
13/04/2017,9.51,22.5,-0.45(-1.96 %),2224180,50844000000,0,0,22.9,23.1,22.5
12/04/2017,9.7,22.95,-0.65(-2.75 %),2867200,66553000000,0,0,23.5,23.6,22.95
11/04/2017,9.97,23.6,-0.3(-1.26 %),2603630,62047000000,500000,11885000000,23.9,24.05,23.6
10/04/2017,10.1,23.9,0.7(3.02 %),3143710,73948000000,0,0,23.2,23.95,22.9
07/04/2017,9.8,23.2,0.2(0.87 %),2801050,64497000000,0,0,23.0,23.4,22.75
05/04/2017,9.72,23.0,-0.8(-3.36 %),6113360,143680000000,0,0,23.8,24.2,23.0
04/04/2017,10.06,23.8,-0.4(-1.65 %),4230660,101765000000,0,0,24.2,24.45,23.7
03/04/2017,10.22,24.2,0.35(1.47 %),3632730,87380000000,0,0,23.8,24.35,23.75
31/03/2017,10.08,23.85,0(0.00 %),2850650,68229000000,0,0,23.9,24.15,23.7
30/03/2017,10.08,23.85,0.3(1.27 %),2809520,66782000000,0,0,23.65,23.9,23.55
29/03/2017,9.95,23.55,0.1(0.43 %),2124740,49652000000,0,0,23.45,23.55,23.2
28/03/2017,9.91,23.45,0(0.00 %),2745290,64566000000,0,0,23.5,23.7,23.25
27/03/2017,9.91,23.45,0.4(1.74 %),5984120,141076000000,100000,2180000000,23.2,23.75,23.15
24/03/2017,9.74,23.05,0.3(1.32 %),2920910,67290000000,20006,460138000,23.0,23.3,22.85
23/03/2017,9.61,22.75,0.2(0.89 %),2268380,51564000000,3063000,68949000000,22.7,22.9,22.5
22/03/2017,9.53,22.55,-0.45(-1.96 %),5104610,117604000000,0,0,22.9,23.35,22.55
21/03/2017,9.72,23.0,0(0.00 %),3847730,88185000000,1066440,24431102000,22.9,23.15,22.75
20/03/2017,9.72,23.0,0.25(1.10 %),3333090,77351000000,0,0,23.2,23.4,22.9
17/03/2017,9.61,22.75,0.45(2.02 %),9070330,206785000000,0,0,22.65,23.15,22.4
